"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle,log_life,Tmin_C,Tmean_C,period_min_per_cycle,freq_cycle_per_hour,hot_duty_ratio,creep_index,fatigue_index,creep_ratio,fatigue_ratio,CTE_pkg_sub_xy,CTE_solder_sub_xy,CTE_solder_pkg,geom_strain_index,pkg_die_ratio,relative_pitch,solder_thermal_diffusivity,substrate_thermal_diffusivity_xy,solder_effective_E,substrate_effective_E,package_effective_E
0.8,5.66,,100.0,38.65,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,7905.665319,0,30.0,8.975461393996657,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,20.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,9483.412281,0,40.0,9.157404917455127,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,47.3,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,7476.743282,0,40.0,8.91968632518046,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,79.6,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,6475.553964,0,50.0,8.775943852213834,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,30.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,8478.679632,0,60.0,9.045427948827012,0.0,50.0,60.0,0.9999999833333336,0.4999999916666668,50.09999916666668,100.09999833333336,0.33355525743674797,0.6664447359054623,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,40.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,7831.052701,0,80.0,8.965979913120291,0.0,50.0,80.0,0.7499999906250001,0.4999999937500001,50.099999375,75.09999906250002,0.40015974121477516,0.5998402507980043,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,47.3,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,7476.743282,0,80.0,8.91968632518046,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,70.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,6709.5445,0,90.0,8.811435374214428,0.0,50.0,90.0,0.6666666592592594,0.7777777691358025,77.87777691358025,66.76666592592593,0.5384083539357478,0.46159163915074775,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,70.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,6709.5445,0,100.0,8.811435374214428,0.0,50.0,100.0,0.599999994,0.699999993,70.09999930000001,60.0999994,0.5384024536215111,0.4615975386979974,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,60.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,7001.381471,0,120.0,8.854005580321958,0.0,50.0,120.0,0.4999999958333334,0.4999999958333334,50.09999958333333,50.09999958333333,0.49999999500998005,0.49999999500998005,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,70.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,6709.5445,0,140.0,8.811435374214428,0.0,50.0,140.0,0.4285714255102041,0.49999999642857146,50.09999964285714,42.95714255102041,0.5383788704804484,0.4616211187734663,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,120.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,5781.483042,0,240.0,8.662588461459702,0.0,50.0,240.0,0.24999999895833333,0.49999999791666666,50.09999979166666,25.09999989583333,0.6662233953941235,0.33377659130800436,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,310.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,4448.309704,0,720.0,8.400504240430887,0.0,50.0,720.0,0.08333333321759259,0.4305555549575617,43.15555549575617,8.433333321759259,0.8365280906103939,0.1634718900055876,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,11.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,11186.04228,1,,9.322511448226576,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,31.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,8402.238722,1,,9.03637247266428,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,61.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,6969.490265,1,,8.84944084059221,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,125.0,44.8,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,5520.447756,0,40.0,8.616395379520842,-25.0,37.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,187.62499531250012,0.3740095074698029,0.6259904891938053,-5.08,14.8,19.88,-2244.9094316052465,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,75.0,44.8,75.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,18958.99805,0,40.0,9.850086672960906,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-5.08,14.8,19.88,-1346.9456589631482,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,60.0,16.0,60.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,48639.06922,0,40.0,10.792202939747588,0.0,30.0,40.0,1.4999999625000011,0.39999999000000025,24.059999400000017,90.05999775000006,0.2108307026817105,0.7891692885555835,-5.08,14.8,19.88,-1077.5565271705186,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,140.0,16.0,100.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,6241.154323,0,40.0,8.739080645850965,-40.0,30.0,40.0,1.4999999625000011,0.39999999000000025,40.099999000000025,210.13999475000014,0.16024616304864273,0.8397538329551936,-5.08,14.8,19.88,-2514.2985633978765,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,150.0,25.0,125.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,3215.000188,0,40.0,8.075893688756567,-25.0,50.0,40.0,1.4999999625000011,0.6249999843750005,78.24999804687506,225.14999437500015,0.2579103485281527,0.7420896481758684,-5.08,14.8,19.88,-2693.8913179262963,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,5.66,,100.0,15.0,60.0,1.6,64.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,7.7,7.7,779.0,36.0,36.0,2345.15,0.23,360.0,3.89,1.0,23891.16693,0,30.0,10.081305940685313,-40.0,10.0,30.0,1.9999999333333356,0.4999999833333339,30.05999900000003,200.09999333333357,0.1306047961014018,0.8693951995537945,-5.08,14.8,19.88,-1795.9275452841975,,0.1413427312115316,0.03550160327788501,0.011879972672142464,45.69795362056567,380.1072958427876,167.08683576414904
0.8,8.485281374,4.5254834,165.0,30.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2444.002924,0,60.0,7.801801597818278,-40.0,42.5,60.0,0.9999999833333336,0.4999999916666668,62.62499895833334,165.16499725000006,0.27492427115251,0.7250757244574816,-17.38,2.5,19.88,-15198.7766372391,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,165.0,21.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2697.029163,0,42.0,7.900276845827148,-40.0,42.5,42.0,1.428571394557824,0.49999998809523843,62.6249985119048,235.87928010204095,0.20979598213096787,0.7902040145189964,-17.38,2.5,19.88,-15198.7766372391,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,165.0,120.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,1666.528525,0,240.0,7.419097884090242,-40.0,42.5,240.0,0.24999999895833333,0.49999999791666666,62.62499973958332,41.414999828125,0.6019319434627216,0.3980680469255907,-17.38,2.5,19.88,-15198.7766372391,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,180.0,15.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2614.189374,0,30.0,7.869091792232581,-55.0,35.0,30.0,1.9999999333333356,0.4999999833333339,62.62499791666673,360.17998800000044,0.1481179263597707,0.8518820712750726,-17.38,2.5,19.88,-16580.483604260833,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,15.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,9404.031905,0,30.0,9.149000134073875,0.0,50.0,30.0,1.9999999333333356,0.4999999833333339,50.09999833333338,200.09999333333357,0.20023980736114538,0.7997601886420519,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,38.65,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7240.687567,0,30.0,8.887609547583297,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,20.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,8685.723797,0,40.0,9.069551138773443,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6847.843912,0,40.0,8.831835145041875,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,79.6,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5930.868711,0,50.0,8.688094570679791,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,30.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7765.503309,0,60.0,8.957575317488516,0.0,50.0,60.0,0.9999999833333336,0.4999999916666668,50.09999916666668,100.09999833333336,0.33355525743674797,0.6664447359054623,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,40.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7172.35092,0,80.0,8.878128177277468,0.0,50.0,80.0,0.7499999906250001,0.4999999937500001,50.099999375,75.09999906250002,0.40015974121477516,0.5998402507980043,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6847.843912,0,80.0,8.831835145041875,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6145.177348,0,90.0,8.723585598115305,0.0,50.0,90.0,0.6666666592592594,0.7777777691358025,77.87777691358025,66.76666592592593,0.5384083539357478,0.46159163915074775,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6145.177348,0,100.0,8.723585598115305,0.0,50.0,100.0,0.599999994,0.699999993,70.09999930000001,60.0999994,0.5384024536215111,0.4615975386979974,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,60.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6412.466722,0,120.0,8.766155233983948,0.0,50.0,120.0,0.4999999958333334,0.4999999958333334,50.09999958333333,50.09999958333333,0.49999999500998005,0.49999999500998005,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6145.177348,0,140.0,8.723585598115305,0.0,50.0,140.0,0.4285714255102041,0.49999999642857146,50.09999964285714,42.95714255102041,0.5383788704804484,0.4616211187734663,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,120.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5295.178924,0,240.0,8.574740881789355,0.0,50.0,240.0,0.24999999895833333,0.49999999791666666,50.09999979166666,25.09999989583333,0.6662233953941235,0.33377659130800436,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,310.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,4074.144233,0,720.0,8.312661419649816,0.0,50.0,720.0,0.08333333321759259,0.4305555549575617,43.15555549575617,8.433333321759259,0.8365280906103939,0.1634718900055876,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,11.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,10245.13865,1,,9.234656196517681,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
0.8,8.485281374,4.5254834,100.0,31.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7695.492155,1,,8.948519939755124,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-17.38,2.5,19.88,-9211.37978014491,1.8749995854587411,0.09428089304974734,0.03550160327788501,0.0007489234179059888,45.69795362056567,2.8267720185752845,167.08683576414904
