Ball count,CTE_pkg_sub_xy,CTE_solder_pkg,CTE_solder_sub_xy,"DieHlfDiagSz, mm",Packag Poisson ratio,"Package Plating (0:None, 1:Ni/Au, )",Solder CTE,Solder Poisson Ratio,Solder Specific Heat J/KgK,Solder Tensile Strength MPa,Solder Thermal conductivity W/mK,Solder Young Module,Solder density,Solder melting temp.,Substrate Poisson ratio,Substrate Thermal Conductivity x-y-direction W/mK,"Substrate thickness, mm","Substratre Plating (0:None, 1:Ni/Au, )","Tmax, °C",Tmean_C,Tmin_C,b_Ag (Wt. % Ag comp. in ball alloy),b_Cu (Wt. % Cu comp. in ball alloy),creep_index,creep_ratio,cycle_mode,fatigue_index,freq_cycle_per_hour,frequency_min_per_cycle,geom_strain_index,p_Ag (Wt. % Ag comp. in paste alloy),p_Cu (Wt. % Cu comp. in paste alloy),pkg_die_ratio,relative_pitch,substrate_thermal_diffusivity_xy,"ΔT, °C",log_life,mean life (cycle)
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,42.5,-40.0,0.0,0.0,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-15198.7766372391,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,165.0,7.419097884090242,1666.528525
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,35.0,-55.0,0.0,0.0,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-16580.483604260833,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,180.0,7.869091792232581,2614.189374
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.149000134073876,9404.031905
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.887609547583297,7240.687567
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.069551138773445,8685.723797
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.831835145041875,6847.843912
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.688094570679791,5930.868711
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.957575317488516,7765.503309
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.878128177277468,7172.35092
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.831835145041875,6847.843912
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.723585598115305,6145.177348
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.723585598115305,6145.177348
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.766155233983948,6412.466722
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.723585598115305,6145.177348
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.574740881789355,5295.178924
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.312661419649816,4074.144233
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,0.1,0.0006990213818156,1,142.9571394557824,,,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.23465619651768,10245.13865
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,0.1,0.0006990213818156,1,142.9571394557824,,,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.948519939755124,7695.492155
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,0.1,0.0006990213818156,1,142.9571394557824,,,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.761590554196403,6383.258015
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,37.5,-25.0,0.0,0.0,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-11514.224725181137,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,125.0,8.52854855079399,5056.100381
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,75.0,37.5,0.0,0.0,0.0,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-6908.534835108682,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,75.0,9.762228054884613,17364.2794
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,60.0,30.0,0.0,0.0,0.0,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-5526.827868086944,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,60.0,10.70434136611702,44547.83874
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,30.0,-40.0,0.0,0.0,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-12895.931692202872,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,140.0,8.65123189666095,5716.185379
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,50.0,-25.0,0.0,0.0,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-13817.069670217365,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,150.0,7.988058783414712,2944.57341
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,60.0,10.0,-40.0,0.0,0.0,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.993446322691977,21881.58344
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,42.5,-40.0,0.0,0.0,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-15198.7766372391,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,165.0,7.6801689101599,2163.985429
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,42.5,-40.0,0.0,0.0,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-15198.7766372391,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,165.0,7.778639195003589,2388.021615
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,42.5,-40.0,0.0,0.0,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-15198.7766372391,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,165.0,7.297489870047686,1475.588842
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,35.0,-55.0,0.0,0.0,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-16580.483604260833,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,180.0,7.747455660333908,2314.673054
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.027328282179182,8326.580878
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.765941805721067,6411.098053
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.947880424581227,7690.571705
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.710168428190014,6063.263795
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.566430774336114,5251.349474
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.835906368293992,6875.783921
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.756460605702381,6350.590962
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.710168428190014,6063.263795
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.601921041174334,5441.104062
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.601921041174334,5441.104062
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.644489799502407,5677.769208
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.601921041174334,5441.104062
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.45307970377913,4688.492768
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.19100756201185,3607.356058
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,0.1,0.0006990213818156,1,142.9571394557824,,,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.112983214722298,9071.319238
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,0.1,0.0006990213818156,1,142.9571394557824,,,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.826851142060468,6813.794176
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,0.1,0.0006990213818156,1,142.9571394557824,,,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.639925212174257,5651.90704
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,37.5,-25.0,0.0,0.0,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-11514.224725181137,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,125.0,8.406888527799191,4476.806244
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,75.0,37.5,0.0,0.0,0.0,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-6908.534835108682,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,75.0,9.64054989621094,15374.7965
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,60.0,30.0,0.0,0.0,0.0,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-5526.827868086944,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,60.0,10.582658660703425,39443.84558
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,30.0,-40.0,0.0,0.0,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-12895.931692202872,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,140.0,8.529568919406485,5061.263121
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,50.0,-25.0,0.0,0.0,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-13817.069670217365,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,150.0,7.866417102122382,2607.203899
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,60.0,10.0,-40.0,0.0,0.0,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.871766625706885,19374.53808
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,42.5,-40.0,0.0,0.0,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-15198.7766372391,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,165.0,7.712128747073146,2234.295576
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,42.5,-40.0,0.0,0.0,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-15198.7766372391,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,165.0,7.810600395539157,2465.610933
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,42.5,-40.0,0.0,0.0,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-15198.7766372391,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,165.0,7.329442930520518,1523.532265
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,125.0,35.0,-55.0,0.0,0.0,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-16580.483604260833,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,180.0,7.779416443388195,2389.8792
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,9.059298875907114,8597.120191
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.797911270658474,6619.401328
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.979850705786601,7940.446415
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.742137611552344,6260.265571
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.598399155475411,5421.971305
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.867876164660586,7099.185324
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.788430023828505,6556.928298
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.742137611552344,6260.265571
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.633889631252258,5617.891218
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.633889631252258,5617.891218
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.676458630760061,5862.245863
144.0,-17.38,19.88,2.5,4.5254834,0.22,1.0,22.5,0.35,236.0,51.5,62.0,40.1,7.4,491.0,0.34,0.12,1.6,1.0,100.0,50.0,0.0,0.0,0.0,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-9211.37978014491,4.0,0.5,1.874999585458741,0.0942808930497473,0.0007489234179059,100.0,8.633889631252258,5617.891218
