"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6847.843912,0,80.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6145.177348,0,90.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6145.177348,0,100.0
0.8,8.485281374,4.5254834,100.0,60.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6412.466722,0,120.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6145.177348,0,140.0
0.8,8.485281374,4.5254834,100.0,120.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5295.178924,0,240.0
0.8,8.485281374,4.5254834,100.0,310.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,4074.144233,0,720.0
0.8,8.485281374,4.5254834,100.0,11.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,10245.13865,1,
0.8,8.485281374,4.5254834,100.0,31.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7695.492155,1,
0.8,8.485281374,4.5254834,100.0,61.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6383.258015,1,
0.8,8.485281374,4.5254834,125.0,44.8,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5056.100381,0,40.0
0.8,8.485281374,4.5254834,75.0,44.8,75.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,17364.2794,0,40.0
0.8,8.485281374,4.5254834,60.0,16.0,60.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,44547.83874,0,40.0
0.8,8.485281374,4.5254834,140.0,16.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5716.185379,0,40.0
0.8,8.485281374,4.5254834,150.0,25.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2944.57341,0,40.0
0.8,8.485281374,4.5254834,100.0,15.0,60.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,21881.58344,0,30.0
0.8,8.485281374,4.5254834,165.0,30.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2163.985429,0,60.0
0.8,8.485281374,4.5254834,165.0,21.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2388.021615,0,42.0
0.8,8.485281374,4.5254834,165.0,120.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,1475.588842,0,240.0
0.8,8.485281374,4.5254834,180.0,15.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2314.673054,0,30.0
0.8,8.485281374,4.5254834,100.0,15.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,8326.580878,0,30.0
0.8,8.485281374,4.5254834,100.0,38.65,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6411.098053,0,30.0
0.8,8.485281374,4.5254834,100.0,20.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7690.571705,0,40.0
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6063.263795,0,40.0
0.8,8.485281374,4.5254834,100.0,79.6,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5251.349474,0,50.0
0.8,8.485281374,4.5254834,100.0,30.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6875.783921,0,60.0
0.8,8.485281374,4.5254834,100.0,40.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6350.590962,0,80.0
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6063.263795,0,80.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5441.104062,0,90.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5441.104062,0,100.0
0.8,8.485281374,4.5254834,100.0,60.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5677.769208,0,120.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5441.104062,0,140.0
0.8,8.485281374,4.5254834,100.0,120.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,4688.492768,0,240.0
0.8,8.485281374,4.5254834,100.0,310.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,3607.356058,0,720.0
0.8,8.485281374,4.5254834,100.0,11.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,9071.319238,1,
0.8,8.485281374,4.5254834,100.0,31.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6813.794176,1,
0.8,8.485281374,4.5254834,100.0,61.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5651.90704,1,
0.8,8.485281374,4.5254834,125.0,44.8,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,4476.806244,0,40.0
0.8,8.485281374,4.5254834,75.0,44.8,75.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,15374.7965,0,40.0
0.8,8.485281374,4.5254834,60.0,16.0,60.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,39443.84558,0,40.0
0.8,8.485281374,4.5254834,140.0,16.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5061.263121,0,40.0
0.8,8.485281374,4.5254834,150.0,25.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2607.203899,0,40.0
0.8,8.485281374,4.5254834,100.0,15.0,60.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,19374.53808,0,30.0
0.8,8.485281374,4.5254834,165.0,30.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2234.295576,0,60.0
0.8,8.485281374,4.5254834,165.0,21.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2465.610933,0,42.0
0.8,8.485281374,4.5254834,165.0,120.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,1523.532265,0,240.0
0.8,8.485281374,4.5254834,180.0,15.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2389.8792,0,30.0
0.8,8.485281374,4.5254834,100.0,15.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,8597.120191,0,30.0
0.8,8.485281374,4.5254834,100.0,38.65,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6619.401328,0,30.0
0.8,8.485281374,4.5254834,100.0,20.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7940.446415,0,40.0
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6260.265571,0,40.0
0.8,8.485281374,4.5254834,100.0,79.6,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5421.971305,0,50.0
0.8,8.485281374,4.5254834,100.0,30.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7099.185324,0,60.0
0.8,8.485281374,4.5254834,100.0,40.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6556.928298,0,80.0
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6260.265571,0,80.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5617.891218,0,90.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5617.891218,0,100.0
0.8,8.485281374,4.5254834,100.0,60.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5862.245863,0,120.0
0.8,8.485281374,4.5254834,100.0,70.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5617.891218,0,140.0
0.8,8.485281374,4.5254834,100.0,120.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,4840.826797,0,240.0
0.8,8.485281374,4.5254834,100.0,310.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,3724.562826,0,720.0
0.8,8.485281374,4.5254834,100.0,11.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,9366.055879,1,
0.8,8.485281374,4.5254834,100.0,31.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7035.181469,1,
0.8,8.485281374,4.5254834,100.0,61.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5835.543405,1,
0.8,8.485281374,4.5254834,125.0,44.8,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,4622.262357,0,40.0
0.8,8.485281374,4.5254834,75.0,44.8,75.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,15874.3397,0,40.0
0.8,8.485281374,4.5254834,60.0,16.0,60.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,40725.41733,0,40.0
0.8,8.485281374,4.5254834,140.0,16.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5225.708848,0,40.0
0.8,8.485281374,4.5254834,150.0,25.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2691.914678,0,40.0
0.8,8.485281374,4.5254834,100.0,15.0,60.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,4.0,0.0,0.5,22.5,236.0,62.0,491.0,0.35,40.1,7.4,51.5,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,20004.03707,0,30.0
0.8,8.485281374,4.5254834,165.0,30.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2200.265862,0,60.0
0.8,8.485281374,4.5254834,165.0,21.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2428.058141,0,42.0
0.8,8.485281374,4.5254834,165.0,120.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,1500.327919,0,240.0
0.8,8.485281374,4.5254834,180.0,15.0,125.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,2353.47985,0,30.0
0.8,8.485281374,4.5254834,100.0,15.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,8466.180691,0,30.0
0.8,8.485281374,4.5254834,100.0,38.65,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6518.583719,0,30.0
0.8,8.485281374,4.5254834,100.0,20.0,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,7819.508466,0,40.0
0.8,8.485281374,4.5254834,100.0,47.3,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,6164.917823,0,40.0
0.8,8.485281374,4.5254834,100.0,79.6,100.0,1.6,144.0,2.62,700.0,148.0,1693.0,0.22,159.0,2.33,1.0,0.0,3.4,0.0,0.7,21.3,234.0,64.4,491.15,0.35,45.1,7.4,53.0,20.0,20.0,109.0,0.12,0.12,520.0,0.34,2.5,1.47,1.0,5339.391302,0,50.0
